"","time","sim_data_median","sim_data_low_Q","sim_data_high_Q","combo_num"
"1",151,17860.5,2571.55,36351.55,1
"2",181,4549.5,746.075,14417.8,1
"3",212,1081,285.7,2385.425,1
"4",243,301.5,42,897.625,1
"5",273,201.5,49.9,459.1,1
"6",304,159.5,30.475,525.174999999999,1
"7",334,286,41.275,733.575,1
"8",365,759.5,189.9,1738.575,1
"9",396,2124.5,378.75,6765.25,1
"10",424,5749.5,1311.85,16673.525,1
"11",455,9685,2071.075,35621.975,1
"12",485,8485,1991.95,21471.5,1
"13",516,3581,751.05,9647.275,1
"14",546,837.5,192.375,2006.85,1
"15",577,162,31.475,494.549999999999,1
"16",608,43,8.475,120.2,1
"17",638,19,4.475,50,1
"18",669,14,2,39.525,1
"19",699,15.5,2.475,52.525,1
"20",730,21,3,63.575,1
"21",761,33.5,4.425,105.15,1
"22",790,53.5,11.95,179.775,1
"23",821,60.5,13,182.775,1
"24",851,39,7.475,114.575,1
"25",882,20,4.475,53.525,1
"26",912,4,0,14,1
"27",151,14479,2521.325,31223.175,2
"28",181,4697,919.575,13915.225,2
"29",212,1064,219.6,2771.6,2
"30",243,368,48.475,899.549999999999,2
"31",273,203,64.425,595.824999999999,2
"32",304,181,34,579.899999999999,2
"33",334,311.5,83.325,731.8,2
"34",365,802,183.675,2075.6,2
"35",396,2430,458.75,6564.675,2
"36",424,5581.5,922.7,16065.575,2
"37",455,10832.5,2295.775,30223.125,2
"38",485,7677.5,1583.525,24404.675,2
"39",516,3404.5,823.4,8992.65,2
"40",546,758.5,184.85,2174.75,2
"41",577,164,32.475,468.625,2
"42",608,46.5,8.9,119.725,2
"43",638,18.5,2,55.575,2
"44",669,15,1.475,37.525,2
"45",699,14,1.475,38.525,2
"46",730,19.5,4.475,61.1499999999999,2
"47",761,33,4,101.1,2
"48",790,43.5,10.95,106.575,2
"49",821,55.5,11,138.175,2
"50",851,42,6.475,116.15,2
"51",882,14,3.475,44.1,2
"52",912,3,0,13.525,2
"53",151,9298,1483.725,24711.4,3
"54",181,2975,715.8,9526.125,3
"55",212,711.5,177.975,1936.1,3
"56",243,221,28.475,677.75,3
"57",273,142.5,29.9,292.525,3
"58",304,115,33.475,320.05,3
"59",334,193.5,32.425,573.074999999999,3
"60",365,606,86.85,1953.675,3
"61",396,2542,605.05,6628.1,3
"62",424,6418.5,768.3,15920.35,3
"63",455,14456,4692.375,41511.45,3
"64",485,13574.5,2119.65,33183.4,3
"65",516,5885,1744.35,18579.55,3
"66",546,1420,332.975,4154.875,3
"67",577,286.5,102.85,770.625,3
"68",608,60.5,14.425,156.925,3
"69",638,26.5,4.475,73.525,3
"70",669,18,4.475,69.05,3
"71",699,15,1.475,59.9249999999999,3
"72",730,24.5,3,68.1499999999999,3
"73",761,33.5,6,121.05,3
"74",790,42,8.475,126.275,3
"75",821,59.5,11,214.025,3
"76",851,48,12.475,166.9,3
"77",882,21,2.475,68.575,3
"78",912,4,0,14.525,3
"79",151,7366,1455.625,19228.45,4
"80",181,3294.5,821.7,8367.625,4
"81",212,735,193.225,2032.2,4
"82",243,267.5,45.425,630.025,4
"83",273,129,29.85,359.525,4
"84",304,144,30.425,371.05,4
"85",334,217,35.9,737.25,4
"86",365,646.5,111.95,1683.875,4
"87",396,2284.5,507.025,6182.15,4
"88",424,5412.5,1247.725,15501.975,4
"89",455,13433.5,2135.35,33930.6,4
"90",485,10182,2164.675,33752.575,4
"91",516,5019,927.625,11688.275,4
"92",546,1300,405.3,3342,4
"93",577,289,62.95,653.974999999999,4
"94",608,64,20.475,154.6,4
"95",638,26,6,95.7249999999999,4
"96",669,20,1.95,61.525,4
"97",699,18,3,65.4999999999998,4
"98",730,24.5,5.425,68.05,4
"99",761,39,5.475,98.525,4
"100",790,46.5,8.475,164.625,4
"101",821,56,13,194.35,4
"102",851,48.5,9.375,122.1,4
"103",882,18.5,3.475,53.7249999999999,4
"104",912,4,0,13.575,4
"105",151,8208,2160.65,24233.7,5
"106",181,3027,516.85,7457.3,5
"107",212,707.5,209.225,2008.7,5
"108",243,242,54.025,638.875,5
"109",273,128,29.375,325.55,5
"110",304,155,38.225,426.55,5
"111",334,227.5,45.475,577.15,5
"112",365,742,120.125,1787.925,5
"113",396,2190,811.075,6014.325,5
"114",424,5788,1604.625,15234.35,5
"115",455,10517,4016.4,31847.35,5
"116",485,10672.5,2292.6,27914.775,5
"117",516,4437,1200.15,10253.575,5
"118",546,1093.5,252.025,3194.975,5
"119",577,248,79.475,589.6,5
"120",608,64.5,13.425,205.45,5
"121",638,28,8.475,76.1,5
"122",669,19.5,3.475,53.625,5
"123",699,18,4,47.6749999999999,5
"124",730,25,4.95,70.525,5
"125",761,37.5,7.475,102,5
"126",790,49.5,11.425,126.675,5
"127",821,52,7,155.025,5
"128",851,38,6.95,116.625,5
"129",882,16,5,53.7749999999999,5
"130",912,5,0,14,5
"131",151,8035,2023.275,15355.775,6
"132",181,2675.5,985.75,5936.15,6
"133",212,761,175.175,2152.275,6
"134",243,295.5,83.85,712,6
"135",273,156,39.475,420.799999999999,6
"136",304,181,42.4,401.125,6
"137",334,269,60.95,890.524999999999,6
"138",365,832.5,181.425,2080.575,6
"139",396,2463,768.025,5582.225,6
"140",424,5302.5,1479,14048.8,6
"141",455,11815.5,3416.45,26883.525,6
"142",485,8500,2170.1,21202.85,6
"143",516,4043.5,859.25,12672.075,6
"144",546,960.5,236.525,2652.025,6
"145",577,233,60.75,617.225,6
"146",608,68.5,16.95,150.05,6
"147",638,29.5,6.475,68.575,6
"148",669,21,2,41.05,6
"149",699,18,2.475,43,6
"150",730,22.5,3.475,63.525,6
"151",761,31.5,4,105.05,6
"152",790,40,10.9,95.625,6
"153",821,43,11.475,162.625,6
"154",851,33,5.95,100.2,6
"155",882,14,2,41.575,6
"156",912,3,0,13.05,6
"157",151,4309,1488.55,12717.975,7
"158",181,2063.5,270.55,5002.025,7
"159",212,666,189.475,1800.05,7
"160",243,242,62.475,568.2,7
"161",273,180,28.95,371.925,7
"162",304,173,41.375,393.1,7
"163",334,266,55,936.124999999997,7
"164",365,672.5,158.775,1641.075,7
"165",396,2015.5,434.475,5415.675,7
"166",424,5181.5,977.025,17243.625,7
"167",455,11946,3549.825,31308.2,7
"168",485,9155.5,1966.1,22457.45,7
"169",516,4422,1082.35,12980.55,7
"170",546,1246.5,348.975,3192.525,7
"171",577,325,79.375,959.174999999999,7
"172",608,87.5,23.475,261.975,7
"173",638,41,6.475,109.05,7
"174",669,20,5,62.625,7
"175",699,22,5.475,65.1499999999999,7
"176",730,23,3.475,57.7249999999999,7
"177",761,38,7,97.7749999999999,7
"178",790,36,7,132.1,7
"179",821,40.5,9.95,121.05,7
"180",851,25.5,2,77.1999999999999,7
"181",882,13.5,3,49.05,7
"182",912,4,0,15.525,7
"183",151,4531,874.2,10971.1,8
"184",181,2037.5,460.425,4774.6,8
"185",212,619.5,162.125,1483.15,8
"186",243,255,67.075,669.05,8
"187",273,171,35.75,380.575,8
"188",304,163.5,35.475,495,8
"189",334,268,81,627.1,8
"190",365,611,150,1567.1,8
"191",396,2236.5,420.175,5824.225,8
"192",424,6613.5,2119.675,15905.475,8
"193",455,9549,2374.325,25847.8,8
"194",485,9055.5,2351,27073.825,8
"195",516,4245.5,1177.8,11296,8
"196",546,1327,303.65,3638.15,8
"197",577,333,77.85,910.274999999998,8
"198",608,79,17.95,208.925,8
"199",638,32.5,8,109.25,8
"200",669,27,6.475,85.05,8
"201",699,20,2.475,52.525,8
"202",730,25,4.425,77.575,8
"203",761,32,5,107.3,8
"204",790,37,3.95,110.05,8
"205",821,37.5,12.475,140.05,8
"206",851,30.5,8.95,92.625,8
"207",882,12,1,43.525,8
"208",912,3,0,13,8
"209",151,4433,1355.65,12395.225,9
"210",181,1907.5,545.575,5114.3,9
"211",212,673,219.65,1757.575,9
"212",243,281,73.275,634.15,9
"213",273,166,17.475,454.875,9
"214",304,145,30.475,358.1,9
"215",334,287.5,69.225,717.15,9
"216",365,694.5,128.325,2607.45,9
"217",396,2384.5,489.15,5913.85,9
"218",424,5092.5,1172.725,13612.65,9
"219",455,11190.5,1375.75,30775.5249999999,9
"220",485,9817,2262.075,28625.15,9
"221",516,4370,1013.675,12597.6,9
"222",546,1352.5,278.225,3578.9,9
"223",577,277,116.425,740.875,9
"224",608,96,15,221.15,9
"225",638,38.5,6.9,103.05,9
"226",669,25,4,65.1999999999999,9
"227",699,21,1.95,55.575,9
"228",730,21,5.475,95.0249999999998,9
"229",761,30,5.475,99.3999999999999,9
"230",790,36,8,110.525,9
"231",821,43,8.475,139.85,9
"232",851,31,4.95,94.7749999999999,9
"233",882,13,1,40.525,9
"234",912,4,0,17.525,9
"235",151,12642.5,1938.85,24846.6,10
"236",181,3176.5,698.575,9677.8,10
"237",212,864.5,207.9,2366.2,10
"238",243,300,43.225,782.324999999999,10
"239",273,202,60.275,485.2,10
"240",304,171,38,503.15,10
"241",334,294,48.425,700.25,10
"242",365,696.5,227.45,1909.55,10
"243",396,2385,537.5,6217,10
"244",424,5724,1036.65,15899.45,10
"245",455,11667.5,2604.75,30461.2,10
"246",485,8388.5,1962,18686.025,10
"247",516,3684.5,857.45,9012.4,10
"248",546,824.5,225.225,2365.85,10
"249",577,190.5,43.95,535.25,10
"250",608,58,14,142.3,10
"251",638,24,4,56.575,10
"252",669,19,4,44.525,10
"253",699,16.5,2,48.1499999999999,10
"254",730,20.5,3.475,64.3499999999999,10
"255",761,30,5,120.55,10
"256",790,44,10.425,112.1,10
"257",821,56.5,13.475,148.625,10
"258",851,37.5,8.475,106.05,10
"259",882,14,1.475,48.05,10
"260",912,4,0,14.575,10
"261",151,10791.5,2243.525,25276.825,11
"262",181,3764.5,1232.975,9704.94999999999,11
"263",212,793,173.675,2024.05,11
"264",243,321,48.95,800.525,11
"265",273,191.5,55.375,517.924999999999,11
"266",304,169.5,35.475,506.75,11
"267",334,295.5,64.525,742.424999999999,11
"268",365,731.5,181.525,1832.45,11
"269",396,2329.5,538.275,6500.44999999999,11
"270",424,5715,1042.9,16146.675,11
"271",455,10802,2733.325,30727.75,11
"272",485,7454.5,1766.075,24498.05,11
"273",516,3656.5,844.4,9544.475,11
"274",546,856,228.275,2278.2,11
"275",577,196,41.95,521.3,11
"276",608,50.5,12.475,141.125,11
"277",638,23,3.475,65.1499999999999,11
"278",669,17,3,46.05,11
"279",699,16.5,3,53.05,11
"280",730,20,5,77.7249999999999,11
"281",761,28.5,3.475,97.2999999999999,11
"282",790,42,13.475,120.4,11
"283",821,50,10.475,132.2,11
"284",851,36.5,7,89.625,11
"285",882,13,2,40.525,11
"286",912,4,0,12,11
"287",151,10080.5,2471.55,28331.85,12
"288",181,3264,694.025,7829.825,12
"289",212,974,157.95,2441.6,12
"290",243,353.5,101.075,818.15,12
"291",273,160,41.8,507.625,12
"292",304,188.5,30.95,437.05,12
"293",334,274.5,54.325,693.225,12
"294",365,764,165.925,1990.8,12
"295",396,2464,483.875,6734.175,12
"296",424,5822.5,1427.65,16151.45,12
"297",455,10530.5,2528.375,19951.4,12
"298",485,7970.5,2045.65,20720.75,12
"299",516,3538,939.5,9520,12
"300",546,899.5,211.875,2526.325,12
"301",577,203.5,67.425,489.875,12
"302",608,50,9.85,152.675,12
"303",638,26,6.475,59.2999999999999,12
"304",669,18,1.95,60.05,12
"305",699,14,3,48.575,12
"306",730,21,3.475,54.525,12
"307",761,35.5,9.475,77.1999999999999,12
"308",790,43,9.425,107.525,12
"309",821,48,10.95,152,12
"310",851,30.5,8.475,95.6749999999999,12
"311",882,16,1.475,42.575,12
"312",912,4,0,12.575,12
"313",151,10746.5,2632.025,30597.1749999999,13
"314",181,3184,768.575,10442.4,13
"315",212,1054.5,302.5,2400.4,13
"316",243,268.5,58.275,759.4,13
"317",273,203,23.375,477.825,13
"318",304,172.5,49.275,482.625,13
"319",334,320,73.475,763.95,13
"320",365,715,155.95,2044.4,13
"321",396,2377,521.825,6500.525,13
"322",424,6536.5,1481.75,14418.6,13
"323",455,10138,1857.25,30843.95,13
"324",485,8699.5,2176.4,23820.9,13
"325",516,3902,798.325,11378.85,13
"326",546,947.5,254.675,2136.45,13
"327",577,175.5,38.9,489.725,13
"328",608,46,12.475,140.575,13
"329",638,22,5.95,63.8749999999999,13
"330",669,16.5,2,37.525,13
"331",699,17,2.475,40.575,13
"332",730,22,3,62.05,13
"333",761,32.5,6,92.8249999999999,13
"334",790,36,8.95,127.925,13
"335",821,46,9.425,138.075,13
"336",851,36,9.475,103.825,13
"337",882,15,3.475,46.1499999999999,13
"338",912,3,0,12.05,13
"339",151,9734.5,2035.9,28332.075,14
"340",181,3254.5,841.95,7857.25,14
"341",212,1014,174.475,2571.825,14
"342",243,353.5,97.125,833.875,14
"343",273,164.5,35.95,508.575,14
"344",304,187,30.475,439.4,14
"345",334,277.5,50.325,652.225,14
"346",365,766.5,158.875,2015.95,14
"347",396,2358,440.475,6412.325,14
"348",424,5946,1327.5,17626.925,14
"349",455,9421,2219.15,27473.6,14
"350",485,8130,2229.65,20742.525,14
"351",516,3374,885.9,9172.17499999999,14
"352",546,948.5,218.8,2514.675,14
"353",577,199,58,499.775,14
"354",608,49.5,9.375,147.775,14
"355",638,25.5,5.425,66.625,14
"356",669,19,3.475,56.575,14
"357",699,17,1.475,59,14
"358",730,21.5,3,49.1499999999999,14
"359",761,31,6,80.2999999999999,14
"360",790,44.5,10,96.1,14
"361",821,46.5,12,126.525,14
"362",851,32.5,4.95,107.25,14
"363",882,14,2,38.525,14
"364",912,3,0,13,14
"365",151,14582,3705.475,44256.2499999999,15
"366",181,4053.5,1135.35,11407.525,15
"367",212,1100,227.125,3502.27499999999,15
"368",243,355.5,96.325,819.5,15
"369",273,190,38.275,525.025,15
"370",304,202.5,53.95,734.874999999998,15
"371",334,310,37.425,807.275,15
"372",365,875.5,205.675,2317.775,15
"373",396,2194.5,443.8,7789.32499999999,15
"374",424,5862.5,1521.975,15359.025,15
"375",455,11456,2338.95,27859.975,15
"376",485,8354.5,1546.05,23469.125,15
"377",516,3447,558.725,9755.875,15
"378",546,873.5,185.95,2437.575,15
"379",577,142,26.95,445.575,15
"380",608,39.5,5,122.1,15
"381",638,17,2,55.1,15
"382",669,14,0.475,38,15
"383",699,13.5,1.475,45.1,15
"384",730,20,2,63.575,15
"385",761,32.5,6.425,83.05,15
"386",790,52,8.475,172.675,15
"387",821,54,13.475,185.1,15
"388",851,42.5,6,157.575,15
"389",882,17.5,4,62.575,15
"390",912,4,0,15.525,15
"391",151,16238.5,3480.475,48787.7749999998,16
"392",181,4341.5,1041.575,13282.925,16
"393",212,1211.5,299.95,2990.425,16
"394",243,339,71.9,1015.825,16
"395",273,211.5,27.7,533.225,16
"396",304,190.5,64.375,540.299999999999,16
"397",334,312.5,59.025,1101.45,16
"398",365,777,219.6,2004.725,16
"399",396,2526.5,468.85,6937.825,16
"400",424,6532.5,999.3,17743.725,16
"401",455,10047,1446.65,27810.3,16
"402",485,8549,1868.5,25216.75,16
"403",516,3166,736.725,10501.775,16
"404",546,797,158.475,2037.55,16
"405",577,146.5,28.475,414.575,16
"406",608,35,6.475,105.05,16
"407",638,18,1.475,76.05,16
"408",669,14.5,1.475,37.05,16
"409",699,13,2.475,43.575,16
"410",730,18,3,60,16
"411",761,33,6.475,109.05,16
"412",790,46,8,150.575,16
"413",821,60.5,17.95,198.675,16
"414",851,39,8.95,112.575,16
"415",882,15.5,2,51.575,16
"416",912,3,0,12.525,16
"417",151,14054,3820.125,47004.8,17
"418",181,4918,1053.875,14719.075,17
"419",212,1041.5,293.95,2872.2,17
"420",243,387,94.375,959.3,17
"421",273,196,35.375,634.775,17
"422",304,213,37.95,553.849999999999,17
"423",334,304.5,88.7,878.424999999999,17
"424",365,701.5,157.6,1991.975,17
"425",396,2318,470.325,7337.9,17
"426",424,6021.5,1416.925,15186.5,17
"427",455,10368,1952.425,29235.65,17
"428",485,7090.5,1240.325,24212.25,17
"429",516,3618.5,958.225,10461.975,17
"430",546,719,151.65,2426.225,17
"431",577,159,35.8,398.575,17
"432",608,44.5,3.95,129.525,17
"433",638,20,3.475,50.1,17
"434",669,14,2.475,43.575,17
"435",699,12.5,1,30,17
"436",730,20,4,63.7249999999999,17
"437",761,30.5,6.475,92,17
"438",790,53,5.425,161.525,17
"439",821,61,7.475,173.675,17
"440",851,41.5,7.475,123.35,17
"441",882,19.5,4,51.2999999999999,17
"442",912,3,0,13.525,17
"443",151,13837.5,3108.35,40035.775,18
"444",181,4900,1065.55,14730.525,18
"445",212,1075.5,329.825,3038.025,18
"446",243,379.5,90.475,907.599999999999,18
"447",273,200.5,41.375,649.449999999999,18
"448",304,210,29.225,508.525,18
"449",334,307.5,83.9,794.25,18
"450",365,699.5,141.45,2567.625,18
"451",396,2591.5,609.975,7039.7,18
"452",424,5908,1239.8,15439.775,18
"453",455,9889.5,1887.05,31969.575,18
"454",485,7678.5,1248.6,22867.05,18
"455",516,3586.5,846.15,10664.125,18
"456",546,722,153.125,2365.55,18
"457",577,153,27.425,397.725,18
"458",608,42,3.9,110.625,18
"459",638,17,2,51,18
"460",669,13.5,1.475,55.05,18
"461",699,13,1.475,39.625,18
"462",730,22,2.475,60.575,18
"463",761,31,6,96.1,18
"464",790,48,6.475,136.15,18
"465",821,52,8.475,168.6,18
"466",851,39.5,7.475,139.825,18
"467",882,18,5,47.2999999999999,18
"468",912,3,0,12.525,18
"469",151,15816,3802.45,47144.075,19
"470",181,4747,1183.4,15548.225,19
"471",212,1237,282.775,3020.225,19
"472",243,341.5,91.225,889.849999999999,19
"473",273,152,35.8,468.25,19
"474",304,159.5,41.275,524.299999999999,19
"475",334,315,75.65,883.449999999998,19
"476",365,753.5,209.45,2079.75,19
"477",396,2715,698.95,6911.82499999999,19
"478",424,6139,1140.75,16494.225,19
"479",455,9549.5,1727.475,29122.075,19
"480",485,8656,1662.7,21949.3,19
"481",516,3504.5,968,9694.12499999999,19
"482",546,792,157.9,2601.15,19
"483",577,159.5,22.9,436.825,19
"484",608,41,9,98.625,19
"485",638,23,4,58.625,19
"486",669,12,2,37.525,19
"487",699,15,2.475,44.525,19
"488",730,19,1.95,55.575,19
"489",761,25,2,83.2999999999999,19
"490",790,38,5.95,109,19
"491",821,48,6.95,197,19
"492",851,38,8.425,117.15,19
"493",882,15,2.475,48.1,19
"494",912,4,0,13,19
"495",151,9212.5,1817.9,23906.275,20
"496",181,3050.5,445.75,7229.7,20
"497",212,859.5,264.9,2344.575,20
"498",243,293.5,88.375,688.349999999999,20
"499",273,173,43.75,516.749999999999,20
"500",304,178.5,49.475,464.15,20
"501",334,288,66.95,608.525,20
"502",365,723.5,177.4,1873.975,20
"503",396,2567,492.6,5830.5,20
"504",424,6027.5,1113.5,13789.075,20
"505",455,10084,1999.475,27697.35,20
"506",485,8687.5,2693.05,20678.35,20
"507",516,3834.5,1220.075,11496.15,20
"508",546,1009,230.425,2296.65,20
"509",577,193,56.95,453.9,20
"510",608,55.5,11.425,182.45,20
"511",638,25,3.475,82.1,20
"512",669,20,5,50.525,20
"513",699,17.5,5.475,44.05,20
"514",730,23,4,66.1499999999999,20
"515",761,33,5,80.8749999999999,20
"516",790,45.5,10.95,109,20
"517",821,47.5,10,164.625,20
"518",851,32,4.95,110.2,20
"519",882,16,2,40,20
"520",912,3,0,16.05,20
"521",151,8451,2682.6,21442.575,21
"522",181,2797,598.275,7493.27499999999,21
"523",212,925.5,222.5,2437.425,21
"524",243,286,117.6,689.25,21
"525",273,173.5,22.85,410.525,21
"526",304,199,62.425,440.525,21
"527",334,273,81.425,632.625,21
"528",365,726.5,180,1889.45,21
"529",396,2140.5,644.1,6346.84999999999,21
"530",424,5313.5,1546.9,12311.325,21
"531",455,9959.5,2516.975,28289.225,21
"532",485,8990.5,2110.25,18794.575,21
"533",516,4134.5,1022.55,10354.525,21
"534",546,1103.5,223.9,2712.4,21
"535",577,200.5,46.475,564.2,21
"536",608,61.5,15.375,151,21
"537",638,26.5,4.475,72.575,21
"538",669,19,5.95,49.525,21
"539",699,15.5,4,56.575,21
"540",730,19.5,2.475,67.3499999999999,21
"541",761,31,9.475,103.2,21
"542",790,43.5,12,110.25,21
"543",821,52,10,139.15,21
"544",851,35.5,7.425,90.575,21
"545",882,15,1.475,49.05,21
"546",912,4,0,13,21
"547",151,8515,1530.8,20153.675,22
"548",181,3151.5,976.275,8585.675,22
"549",212,882.5,292.075,1850.25,22
"550",243,277.5,53.9,787.974999999999,22
"551",273,181.5,48.475,437.2,22
"552",304,173.5,55.225,376.075,22
"553",334,251,74.325,685.3,22
"554",365,772.5,165.225,1994.85,22
"555",396,2619.5,610.275,5794.5,22
"556",424,6195,1758.55,14513.7,22
"557",455,10823,3411.525,24949.975,22
"558",485,8635.5,2787.25,24955.4249999999,22
"559",516,3940,885.825,9613.39999999999,22
"560",546,1015,266.2,2295.25,22
"561",577,204.5,50.325,633.749999999999,22
"562",608,58,12.85,165.1,22
"563",638,24.5,5.95,67,22
"564",669,21,6,49.625,22
"565",699,16,2,44.525,22
"566",730,21.5,5,53.525,22
"567",761,38,7.95,92.7249999999999,22
"568",790,40.5,7.475,111.3,22
"569",821,47,10.95,150.825,22
"570",851,33.5,6.475,103.925,22
"571",882,14,3,53.05,22
"572",912,4,0,12,22
"573",151,9115.5,1801.2,23207.975,23
"574",181,2922,1202.325,8677.44999999999,23
"575",212,950,306.025,2282.4,23
"576",243,311.5,43.075,622.4,23
"577",273,188,46,424.15,23
"578",304,171,52.8,406.575,23
"579",334,289.5,71.55,824.699999999999,23
"580",365,715.5,208.8,1807.975,23
"581",396,2378.5,557.6,5891.79999999999,23
"582",424,4947.5,1393.1,14721.65,23
"583",455,10963,2657.275,26761,23
"584",485,9128,1815.7,22002.1,23
"585",516,4130,803.525,10166.125,23
"586",546,1069,349.425,2491.775,23
"587",577,235,68.175,539.725,23
"588",608,62.5,12.85,162.525,23
"589",638,24.5,5,66.1,23
"590",669,19,3.95,53.575,23
"591",699,16,2,58.05,23
"592",730,24,5.475,67.05,23
"593",761,31.5,8,92.2499999999999,23
"594",790,42,14.475,110.525,23
"595",821,47,9.425,122.05,23
"596",851,32,5.475,100.1,23
"597",882,12.5,1.475,43.625,23
"598",912,4,0,15.1,23
"599",151,12483.5,2166.225,33827.65,24
"600",181,3940.5,923.475,12525.225,24
"601",212,987.5,222.475,2642.85,24
"602",243,282.5,64.75,791.45,24
"603",273,177.5,39.9,488.15,24
"604",304,174.5,38.95,500.025,24
"605",334,303,89.425,733.2,24
"606",365,773.5,144.425,2117.775,24
"607",396,2826.5,738.575,6152.625,24
"608",424,5448.5,1335.7,15089.925,24
"609",455,9410.5,2567.225,28043.725,24
"610",485,7983.5,1655.8,28033.65,24
"611",516,3875,1321.125,9545.15,24
"612",546,867,259.125,2216.475,24
"613",577,176.5,40.475,404.7,24
"614",608,48,14.95,138.15,24
"615",638,22,5,59.3499999999999,24
"616",669,15,2,47,24
"617",699,13,1.475,35.575,24
"618",730,20.5,3,63,24
"619",761,32.5,4.425,91.525,24
"620",790,48,10.475,135.725,24
"621",821,51,10.95,153.2,24
"622",851,38,7.475,102.05,24
"623",882,17,3,45.625,24
"624",912,3,0,13.525,24
"625",151,11709,2733.125,32347.9,25
"626",181,3831.5,873.7,9783.125,25
"627",212,907.5,232.8,2547.825,25
"628",243,311,65.9,846.225,25
"629",273,181.5,58.9,454.8,25
"630",304,178.5,30.325,516.975,25
"631",334,320,95.125,712.724999999999,25
"632",365,810,211.075,2132.775,25
"633",396,2221,607.05,6189.475,25
"634",424,5166.5,1005.225,16103.7749999999,25
"635",455,10726,4137.6,31734.6999999999,25
"636",485,8281.5,1813.15,20354.45,25
"637",516,3807.5,1060.8,9955.125,25
"638",546,945,255.925,2359.65,25
"639",577,159.5,54.95,471.05,25
"640",608,49,10.95,135.575,25
"641",638,21,5.475,54.1499999999999,25
"642",669,15.5,2,52.05,25
"643",699,15,2.95,48.575,25
"644",730,18.5,4.475,65.9249999999999,25
"645",761,35,5.475,89.525,25
"646",790,46,9.475,122.05,25
"647",821,56,12.85,140.625,25
"648",851,38,4.95,107,25
"649",882,15,2,47.05,25
"650",912,3,0,16.525,25
"651",151,14834.5,2436.05,36092.675,26
"652",181,4236,1197.325,10298.95,26
"653",212,885,186.5,2719.925,26
"654",243,292.5,51.625,711.45,26
"655",273,151,20.9,465.899999999999,26
"656",304,154.5,44.95,371.35,26
"657",334,261.5,40,637.975,26
"658",365,689,162.275,2062.25,26
"659",396,2100.5,401.175,6903.575,26
"660",424,6274,1251.825,15445.75,26
"661",455,10265,2497.125,30156.525,26
"662",485,9299.5,1387.875,26866.1,26
"663",516,4387.5,1031.875,11094.7,26
"664",546,999,311.075,2340.1,26
"665",577,207,32.9,511.525,26
"666",608,52.5,8,138.675,26
"667",638,19,6,58,26
"668",669,15.5,3,53.575,26
"669",699,16.5,1.475,46.05,26
"670",730,23,4.475,76.2999999999999,26
"671",761,35,7,101.4,26
"672",790,49,7.95,150.25,26
"673",821,59.5,19.95,223.725,26
"674",851,43,11.475,150.925,26
"675",882,20.5,5,68.1249999999998,26
"676",912,3,0,15.525,26
"677",151,15742,4245.2,36671.125,27
"678",181,3971,869.35,13663.5,27
"679",212,894,178.575,2541.175,27
"680",243,270,37.9,701.449999999999,27
"681",273,162,43.95,428.375,27
"682",304,151.5,24,405.2,27
"683",334,254.5,67.075,714.55,27
"684",365,645,140.025,2266.1,27
"685",396,2414,492.85,6082.025,27
"686",424,5871,1239.7,16345.325,27
"687",455,11679.5,2192.225,33765.3,27
"688",485,10172,2425.525,28355.8,27
"689",516,4844.5,1442.75,11466.925,27
"690",546,1186.5,166.725,2943.85,27
"691",577,194,34.8,524.15,27
"692",608,47,8.475,133.525,27
"693",638,22,2.95,75.525,27
"694",669,18,2,63.4499999999998,27
"695",699,17,2.475,45.2999999999999,27
"696",730,23,5,70,27
"697",761,41,4,107,27
"698",790,58,18.375,207.3,27
"699",821,80.5,15.95,257.525,27
"700",851,56.5,15.425,203.3,27
"701",882,21,5,99.8999999999997,27
"702",912,6,0,19.525,27
"703",151,5130.5,1432.7,13629.1,28
"704",181,2328,674.175,7706.62499999999,28
"705",212,662.5,158.5,1952.775,28
"706",243,264.5,83.425,709.4,28
"707",273,149,39.8,378.525,28
"708",304,162.5,38.85,512.249999999999,28
"709",334,280.5,75.75,682.875,28
"710",365,763,177.85,1668.05,28
"711",396,2017.5,465.55,6042.59999999999,28
"712",424,5800.5,1215.55,17599.725,28
"713",455,10502.5,2527.275,23427.65,28
"714",485,8497.5,2576.2,23965.75,28
"715",516,3811,1207.2,11058.875,28
"716",546,1235.5,337.675,2817.725,28
"717",577,287.5,83.75,691.15,28
"718",608,88,9.9,195.5,28
"719",638,34.5,6.95,80.1,28
"720",669,24,3.475,57.525,28
"721",699,18,3.475,53.6749999999999,28
"722",730,25,5.475,66.7749999999999,28
"723",761,30,5.475,86.625,28
"724",790,35,4,94.575,28
"725",821,44.5,7,139.15,28
"726",851,31.5,7,77.525,28
"727",882,13,2.475,35.525,28
"728",912,4,0,12.05,28
"729",151,5689,1747.475,13542.425,29
"730",181,2331,759.775,5928.625,29
"731",212,803.5,193.275,2086.575,29
"732",243,292,74.85,753.224999999999,29
"733",273,161,44.95,373.1,29
"734",304,141,31.375,482.525,29
"735",334,298.5,61.425,786.924999999999,29
"736",365,699,181.4,1759.675,29
"737",396,2075,761.4,5455.9,29
"738",424,5333,1456.225,15562.2,29
"739",455,10493,1699.55,23986.575,29
"740",485,8644.5,2601.35,21221.15,29
"741",516,4318.5,1064.05,10135.75,29
"742",546,1155.5,278.575,2616.725,29
"743",577,262,67.85,733.774999999999,29
"744",608,78,16.9,273.375,29
"745",638,36,9.95,73.1499999999999,29
