"","time","sim_data_median","sim_data_low_Q","sim_data_high_Q","combo_num"
"2462",455,10380,2291.75,24688.7,58
"2463",485,6542.5,1304.775,21691.525,58
"2464",516,2774,694.95,6739.37499999999,58
"2465",546,680.5,206.65,1936.975,58
"2466",577,193,25.875,520.85,58
"2467",608,59.5,12.475,182.875,58
"2468",638,21.5,5.475,68.3999999999999,58
"2469",669,12,2,40.05,58
"2470",699,12,2.475,40.525,58
"2471",730,16,3.475,51.05,58
"2472",761,39,8.475,129.5,58
"2473",790,54.5,13.425,198.25,58
"2474",821,65.5,11.425,235.35,58
"2475",851,35.5,7,135.8,58
"2476",882,9.5,0,75.2499999999999,58
"2477",912,4,0,16.575,58
"2478",943,1,0,6.04999999999998,58
"2479",974,0,0,2,58
"2480",1004,0,0,1,58
"2481",1035,0,0,1,58
"2482",1065,0,0,1,58
"2483",1096,0,0,2,58
"2484",1127,0,0,2.52499999999999,58
"2485",1155,0,0,5,58
"2486",1186,0,0,5.52499999999999,58
"2487",1216,0,0,5.04999999999998,58
"2488",1247,0,0,2.52499999999999,58
"2489",1277,0,0,2,58
"2490",1308,0,0,0,58
"2491",1339,0,0,0,58
"2492",1369,0,0,0,58
"2493",1400,0,0,0,58
"2494",1430,0,0,0,58
"2495",151,8096.5,2405.375,21727.875,59
"2496",181,3519.5,883.925,8315.34999999999,59
"2497",212,1056,264.95,2457.325,59
"2498",243,369.5,71.95,938.799999999999,59
"2499",273,182,43.7,543.725,59
"2500",304,122.5,25,374.575,59
"2501",334,204.5,62.95,700.799999999998,59
"2502",365,597.5,156.4,1509.625,59
"2503",396,2452.5,425.5,6762.27499999998,59
"2504",424,6991,1870.55,20429.075,59
"2505",455,9393.5,1530.1,36306.15,59
"2506",485,7007,2084.375,14879.8,59
"2507",516,2210,863,6260.9,59
"2508",546,683,160.075,2021.35,59
"2509",577,206,68.4,488.1,59
"2510",608,56.5,25,160.775,59
"2511",638,22,5.475,73.3999999999999,59
"2512",669,12,2,47.525,59
"2513",699,12,2,47.7749999999999,59
"2514",730,23,4,66.6749999999999,59
"2515",761,36,4,161.649999999999,59
"2516",790,61,8.475,225.575,59
"2517",821,57,7.95,389.05,59
"2518",851,42,3.475,145.3,59
"2519",882,15,1,67.525,59
"2520",912,4,0,18,59
"2521",943,1,0,9.04999999999998,59
"2522",974,0,0,2,59
"2523",1004,0,0,1.52499999999999,59
"2524",1035,0,0,1,59
"2525",1065,0,0,1,59
"2526",1096,0,0,3,59
"2527",1127,0,0,3,59
"2528",1155,0,0,9,59
"2529",1186,0,0,5.52499999999999,59
"2530",1216,0,0,4,59
"2531",1247,0,0,2,59
"2532",1277,0,0,1,59
"2533",1308,0,0,0,59
"2534",1339,0,0,0,59
"2535",1369,0,0,0,59
"2536",1400,0,0,0,59
"2537",1430,0,0,0,59
"2538",151,8516.5,2343.9,21276.625,60
"2539",181,3008.5,663.125,7695.95,60
"2540",212,1052,266.65,2902.725,60
"2541",243,343.5,80.475,1118.575,60
"2542",273,179,43,531.499999999999,60
"2543",304,140.5,44,382.025,60
"2544",334,174,21.175,503.6,60
"2545",365,695.5,152.95,1857.05,60
"2546",396,2421,667.85,7663.97499999999,60
"2547",424,7453.5,900.65,18511.8,60
"2548",455,9659.5,2958.175,28104.325,60
"2549",485,5841,1952.05,18401.975,60
"2550",516,2512,763.075,6347.1,60
"2551",546,767.5,130.375,1749.875,60
"2552",577,195,74.175,549.45,60
"2553",608,57,16,184.55,60
"2554",638,24.5,3.475,58.2499999999999,60
"2555",669,14,2.475,43.1999999999999,60
"2556",699,12.5,2.475,45.05,60
"2557",730,19.5,2.475,65.575,60
"2558",761,39.5,9,149.15,60
"2559",790,74.5,8.425,265.225,60
"2560",821,72.5,16.475,316.05,60
"2561",851,34.5,6.95,184.1,60
"2562",882,15,0,79.625,60
"2563",912,5,0,26.05,60
"2564",943,1,0,7.52499999999999,60
"2565",974,0,0,3,60
"2566",1004,0,0,3,60
"2567",1035,0,0,1,60
"2568",1065,0,0,1.52499999999999,60
"2569",1096,0,0,2,60
"2570",1127,0,0,3.52499999999999,60
"2571",1155,0,0,7,60
"2572",1186,0,0,10.05,60
"2573",1216,0,0,8.04999999999998,60
"2574",1247,0,0,4,60
"2575",1277,0,0,1.52499999999999,60
"2576",1308,0,0,0.524999999999991,60
"2577",1339,0,0,0,60
"2578",1369,0,0,0,60
"2579",1400,0,0,0,60
"2580",1430,0,0,0,60
"2581",151,7764,2074.425,19096.475,61
"2582",181,3070.5,975.05,8477.125,61
"2583",212,1108.5,142.25,3198.65,61
"2584",243,404,86.375,1035.025,61
"2585",273,203.5,57.375,574.75,61
"2586",304,162,20,440.9,61
"2587",334,230,78,490.575,61
"2588",365,639,208.225,1916.975,61
"2589",396,2473.5,633.325,7164.05,61
"2590",424,7195,2494.7,21227.025,61
"2591",455,9551.5,2219.4,28434.7,61
"2592",485,6532,1261.75,13372.525,61
"2593",516,2509,389.825,7845.97499999999,61
"2594",546,758.5,187.85,1758.925,61
"2595",577,179,56.95,498.499999999999,61
"2596",608,61.5,8.95,172.5,61
"2597",638,19,4.95,59.525,61
"2598",669,14,2,43.625,61
"2599",699,13,2,40.6749999999999,61
"2600",730,21.5,4,60.1,61
"2601",761,38,11,151.575,61
"2602",790,62,17.475,221.625,61
"2603",821,64.5,11.375,247.575,61
"2604",851,42.5,4.475,173.025,61
"2605",882,14,2,63.1,61
"2606",912,4,0,17,61
"2607",943,1,0,7.52499999999999,61
"2608",974,0,0,3,61
"2609",1004,0,0,2,61
"2610",1035,0,0,1,61
"2611",1065,0,0,1,61
"2612",1096,0,0,2,61
"2613",1127,0,0,3.04999999999998,61
"2614",1155,0,0,6,61
"2615",1186,0,0,7.04999999999998,61
"2616",1216,0,0,4,61
"2617",1247,0,0,1.52499999999999,61
"2618",1277,0,0,1,61
"2619",1308,0,0,0.524999999999991,61
"2620",1339,0,0,0,61
"2621",1369,0,0,0,61
"2622",1400,0,0,0,61
"2623",1430,0,0,0,61
"2624",151,8744,1814.725,24341.8,62
"2625",181,3241.5,1084.65,9717.39999999998,62
"2626",212,1230.5,306.775,3172.925,62
"2627",243,379,94.375,1463.3,62
"2628",273,169,34.975,584.5,62
"2629",304,135,34.6,401.625,62
"2630",334,176.5,53.425,516.25,62
"2631",365,603.5,155.35,1981.675,62
"2632",396,2487,453.375,6904.925,62
"2633",424,5780,937.95,17979.3,62
"2634",455,9629.5,2221.225,29673.475,62
"2635",485,6747,1628.2,23691.9,62
"2636",516,2443,494.575,5966.55,62
"2637",546,606,156.675,1636.5,62
"2638",577,189.5,67.375,573.974999999999,62
"2639",608,45.5,10.95,140.05,62
"2640",638,20.5,3.95,49.575,62
"2641",669,12.5,3,40.625,62
"2642",699,10.5,1,40.05,62
"2643",730,21,2.475,82.1499999999999,62
"2644",761,37.5,6,180.15,62
"2645",790,73.5,4.475,369.125,62
"2646",821,75,4,774.799999999997,62
"2647",851,43.5,1,378.749999999999,62
"2648",882,17.5,0,145.675,62
"2649",912,5,0,43,62
"2650",943,2,0,20.05,62
"2651",974,0,0,5,62
"2652",1004,0,0,3.52499999999999,62
"2653",1035,0,0,2,62
"2654",1065,0,0,2.52499999999999,62
"2655",1096,0,0,4,62
"2656",1127,0,0,7,62
"2657",1155,0,0,16.05,62
"2658",1186,0,0,19,62
"2659",1216,0,0,23.8749999999999,62
"2660",1247,0,0,9.52499999999999,62
"2661",1277,0,0,4.52499999999999,62
"2662",1308,0,0,1,62
"2663",1339,0,0,1,62
"2664",1369,0,0,0,62
"2665",1400,0,0,0,62
"2666",1430,0,0,0,62
"2667",151,9293.5,2455.65,26388.05,63
"2668",181,3263,793.475,7875.42499999999,63
"2669",212,1281,209.55,3177,63
"2670",243,388,117.125,1162.55,63
"2671",273,165,53.475,561.999999999999,63
"2672",304,160.5,44.95,426.375,63
"2673",334,212.5,47.75,647.225,63
"2674",365,572.5,144.65,1603.75,63
"2675",396,2734,478.5,8106.6,63
"2676",424,5687,966.525,23392.025,63
"2677",455,11029.5,2000.65,34013.625,63
"2678",485,6199,1837.2,20289.6,63
"2679",516,2382.5,736.425,7300.47499999999,63
"2680",546,644.5,140.75,1437.775,63
"2681",577,200.5,45.175,537.625,63
"2682",608,57,12.95,156.575,63
"2683",638,19,4,55.525,63
"2684",669,13,1.475,33.625,63
"2685",699,11,2.475,33.575,63
"2686",730,17,2,68.1,63
"2687",761,36.5,4.475,214.15,63
"2688",790,59,3.475,340.675,63
"2689",821,55.5,5.475,432.525,63
"2690",851,38,2.475,221.174999999999,63
"2691",882,13,0,118.625,63
"2692",912,4,0,37.575,63
"2693",943,1,0,9.52499999999999,63
"2694",974,0,0,5,63
"2695",1004,0,0,2,63
"2696",1035,0,0,1.52499999999999,63
"2697",1065,0,0,2,63
"2698",1096,0,0,3,63
"2699",1127,0,0,5,63
"2700",1155,0,0,11.575,63
"2701",1186,0,0,8,63
"2702",1216,0,0,12.525,63
"2703",1247,0,0,4,63
"2704",1277,0,0,1.52499999999999,63
"2705",1308,0,0,0,63
"2706",1339,0,0,0,63
"2707",1369,0,0,0,63
"2708",1400,0,0,0,63
"2709",1430,0,0,0,63
"2710",151,8348,2859.275,24050.2749999999,64
"2711",181,3371,789.875,7967.725,64
"2712",212,1287,393.225,3584.975,64
"2713",243,470.5,105.475,1304.65,64
"2714",273,222.5,56.7,673.35,64
"2715",304,162,42,380.175,64
"2716",334,229,68.95,686.25,64
"2717",365,645,120.9,1872.35,64
"2718",396,2781.5,372.25,6476.775,64
"2719",424,6690,1705.75,23074.7,64
"2720",455,9608.5,3239.925,25302.8,64
"2721",485,5863.5,1178.125,18250.1,64
"2722",516,2243,523.05,5353.925,64
"2723",546,677,168.225,2462.95,64
"2724",577,199.5,53,478.825,64
"2725",608,56.5,8.325,164.625,64
"2726",638,22,6,66,64
"2727",669,13,2.475,30,64
"2728",699,12,2,34,64
"2729",730,23,4.475,91.1499999999999,64
"2730",761,44.5,4,170.1,64
"2731",790,64,6.475,318.9,64
"2732",821,79.5,5.375,390.899999999999,64
"2733",851,37,2.475,225.474999999999,64
"2734",882,14,1,144.375,64
"2735",912,6,0,22.05,64
"2736",943,1,0,11,64
"2737",974,0,0,5.04999999999998,64
"2738",1004,0,0,1.52499999999999,64
"2739",1035,0,0,2,64
"2740",1065,0,0,1.52499999999999,64
"2741",1096,0,0,3,64
"2742",1127,0,0,6.52499999999999,64
"2743",1155,0,0,11.525,64
"2744",1186,0,0,14.525,64
"2745",1216,0,0,17.6749999999999,64
"2746",1247,0,0,5,64
"2747",1277,0,0,2.52499999999999,64
"2748",1308,0,0,0,64
"2749",1339,0,0,0,64
"2750",1369,0,0,0,64
"2751",1400,0,0,0,64
"2752",1430,0,0,0,64
"2753",151,8411.5,2528.35,27632.225,65
"2754",181,3196.5,742.825,9703.6,65
"2755",212,1233,258.825,3519.525,65
"2756",243,382.5,113.25,1151.45,65
"2757",273,188,39.95,504.549999999999,65
"2758",304,143.5,25.025,330.625,65
"2759",334,202,38.95,663.7,65
"2760",365,719,117.5,2043.775,65
"2761",396,2735.5,783.825,8357.84999999999,65
"2762",424,7246.5,2031.575,19643.625,65
"2763",455,10431.5,1926.025,31763.55,65
"2764",485,6183.5,1654.675,19154.45,65
"2765",516,2551.5,592.125,6617.975,65
"2766",546,678,205.675,1624.125,65
"2767",577,181,39.475,554.45,65
"2768",608,54,7.475,169.25,65
"2769",638,23,3,61.05,65
"2770",669,12,1.475,39.1499999999999,65
"2771",699,10,1.475,28.05,65
"2772",730,17,4,64.1499999999999,65
"2773",761,39.5,6.475,125.825,65
"2774",790,65.5,6.475,303.024999999999,65
"2775",821,64,4,423.95,65
"2776",851,37,1.475,273.924999999999,65
"2777",882,14.5,0,128.875,65
"2778",912,4,0,27.05,65
"2779",943,1,0,12.575,65
"2780",974,0,0,3.52499999999999,65
"2781",1004,0,0,2.04999999999998,65
"2782",1035,0,0,1,65
"2783",1065,0,0,1.52499999999999,65
"2784",1096,0,0,2.52499999999999,65
"2785",1127,0,0,9,65
"2786",1155,0,0,11.1999999999999,65
"2787",1186,0,0,26.525,65
"2788",1216,0,0,5.52499999999999,65
"2789",1247,0,0,4,65
"2790",1277,0,0,1,65
"2791",1308,0,0,0,65
"2792",1339,0,0,0,65
"2793",1369,0,0,0,65
"2794",1400,0,0,0,65
"2795",1430,0,0,0,65
"2796",151,9968.5,2468.025,28554.825,66
"2797",181,3436,1152.125,9707.92499999999,66
"2798",212,1144.5,361.475,3608.75,66
"2799",243,404,91.9,962.699999999999,66
"2800",273,201.5,35.875,539.6,66
"2801",304,153,39.325,404.2,66
"2802",334,213.5,50.9,485.875,66
"2803",365,584,157.775,1739.625,66
"2804",396,2759.5,1022.275,8056.575,66
"2805",424,6948,1280.9,19384.825,66
"2806",455,9810.5,2071.85,28831.7,66
"2807",485,5846,1621.425,18428.875,66
"2808",516,2372,536.5,7063.675,66
"2809",546,771,221.15,1692.4,66
"2810",577,205.5,43.9,516.124999999999,66
"2811",608,55,15.475,175.275,66
"2812",638,20,4,61.8749999999999,66
"2813",669,12,1,40,66
"2814",699,11,1.475,39.525,66
"2815",730,16.5,2.475,68.625,66
"2816",761,37,5.375,220.024999999999,66
"2817",790,59,7.475,357.25,66
"2818",821,66,4.475,339.575,66
"2819",851,43,2.475,249.2,66
"2820",882,14,0,81.05,66
"2821",912,5,0,27.575,66
"2822",943,1,0,9,66
"2823",974,0,0,3,66
"2824",1004,0,0,1,66
"2825",1035,0,0,1,66
"2826",1065,0,0,1,66
"2827",1096,0,0,2.52499999999999,66
"2828",1127,0,0,7.09999999999997,66
"2829",1155,0,0,10.05,66
"2830",1186,0,0,12.05,66
"2831",1216,0,0,10.1,66
"2832",1247,0,0,3.52499999999999,66
"2833",1277,0,0,1.52499999999999,66
"2834",1308,0,0,0.524999999999991,66
"2835",1339,0,0,0,66
"2836",1369,0,0,0,66
"2837",1400,0,0,0,66
"2838",1430,0,0,0,66
"2839",151,9441,2162.1,28554.1,67
"2840",181,3346,486.175,7161.075,67
"2841",212,1106,241.825,2833.075,67
"2842",243,395,61.025,910.574999999999,67
"2843",273,195,50.85,414.4,67
"2844",304,122,25.375,314.675,67
"2845",334,191,35.85,516.825,67
"2846",365,553,88.9,1959.65,67
"2847",396,3090,611.1,9096.575,67
"2848",424,7529,2235.55,26414.2,67
"2849",455,10203.5,1070.925,29785.025,67
"2850",485,7001,1344,17891.575,67
"2851",516,2743,815.725,7859.9,67
"2852",546,636,106.125,1994.9,67
"2853",577,197.5,70.475,478.2,67
"2854",608,59.5,12.475,133.35,67
"2855",638,19,4.475,57.525,67
"2856",669,13,2.475,36.05,67
"2857",699,10.5,2,29.575,67
"2858",730,23,4.475,75.525,67
"2859",761,46,7.95,198.525,67
"2860",790,90,19.475,326.575,67
"2861",821,78,18.85,329,67
"2862",851,49,7.475,168.8,67
"2863",882,18,2,73.625,67
"2864",912,5,0,24.525,67
"2865",943,1,0,10,67
"2866",974,0,0,3,67
"2867",1004,0,0,1.52499999999999,67
"2868",1035,0,0,1.52499999999999,67
"2869",1065,0,0,1.52499999999999,67
"2870",1096,0,0,1.52499999999999,67
"2871",1127,0,0,3.52499999999999,67
"2872",1155,0,0,7,67
"2873",1186,0,0,6.04999999999998,67
"2874",1216,0,0,5.57499999999997,67
"2875",1247,0,0,3,67
"2876",1277,0,0,1,67
"2877",1308,0,0,0.524999999999991,67
"2878",1339,0,0,0,67
"2879",1369,0,0,0,67
"2880",1400,0,0,0,67
"2881",1430,0,0,0,67
"2882",151,8251,2431.275,21770.15,68
"2883",181,3612,1061.85,8017.975,68
"2884",212,1282.5,365.15,2953.45,68
"2885",243,404,113.8,928.05,68
"2886",273,195,48.95,567.35,68
"2887",304,160.5,27.95,377.125,68
"2888",334,228.5,59.075,603.824999999999,68
"2889",365,627,76.65,1470.25,68
"2890",396,2880,502.775,7685.425,68
"2891",424,7504.5,892.55,15645.325,68
"2892",455,11870,2490.475,27932.3,68
"2893",485,6587,1593.625,14851.325,68
"2894",516,2320.5,530.55,6512.55,68
"2895",546,584.5,144.6,2048.175,68
"2896",577,213,48.125,556.649999999999,68
"2897",608,57,19,143.1,68
"2898",638,19,3.475,57.05,68
"2899",669,14,2.475,39.7249999999999,68
"2900",699,11.5,2,32.525,68
"2901",730,17,2.475,61.05,68
"2902",761,44,9,127.575,68
"2903",790,61,11,201.075,68
"2904",821,71.5,10.425,268.25,68
"2905",851,37,6.475,153.525,68
"2906",882,16.5,1,72.575,68
"2907",912,3,0,30.525,68
"2908",943,1,0,6.52499999999999,68
"2909",974,0,0,3,68
"2910",1004,0,0,2,68
"2911",1035,0,0,1,68
"2912",1065,0,0,1,68
"2913",1096,0,0,1,68
"2914",1127,0,0,2,68
"2915",1155,0,0,5.04999999999998,68
"2916",1186,0,0,5.09999999999997,68
"2917",1216,0,0,4,68
"2918",1247,0,0,2.52499999999999,68
"2919",1277,0,0,0.524999999999991,68
"2920",1308,0,0,0,68
"2921",1339,0,0,0,68
"2922",1369,0,0,0,68
"2923",1400,0,0,0,68
"2924",1430,0,0,0,68
"2925",151,8203.5,1163.2,25418,69
"2926",181,3419.5,706.75,10568,69
"2927",212,1185.5,430.55,3347.725,69
"2928",243,412,136.175,1112.075,69
"2929",273,185,39.375,441.525,69
"2930",304,155.5,38.95,460.25,69
"2931",334,246,68.9,510.725,69
"2932",365,590.5,93.375,1615.525,69
"2933",396,2667,644.425,6404.775,69
"2934",424,6719,2240.175,18585.15,69
"2935",455,10747,1692.125,32118.425,69
"2936",485,5988,1000.65,17490.925,69
"2937",516,2168.5,701.375,6017.325,69
"2938",546,664.5,155.8,1646.4,69
"2939",577,182,59.65,545.625,69
"2940",608,62,12.475,175.125,69
"2941",638,22,3.475,57.1,69
"2942",669,11,1,32.525,69
"2943",699,12,1,29.05,69
"2944",730,21,2.475,70.0749999999998,69
"2945",761,42.5,7.425,200.575,69
"2946",790,55.5,15,223.675,69
"2947",821,60,10.475,302.775,69
"2948",851,36.5,6.475,226.475,69
"2949",882,16,1.475,80.1,69
"2950",912,3,0,25.05,69
"2951",943,1,0,9.09999999999997,69
"2952",974,0,0,3,69
"2953",1004,0,0,2,69
"2954",1035,0,0,1.52499999999999,69
"2955",1065,0,0,1.52499999999999,69
"2956",1096,0,0,2,69
"2957",1127,0,0,4,69
"2958",1155,0,0,6.57499999999997,69
"2959",1186,0,0,9.04999999999998,69
"2960",1216,0,0,6.04999999999998,69
"2961",1247,0,0,1.52499999999999,69
"2962",1277,0,0,0,69
"2963",1308,0,0,0.524999999999991,69
"2964",1339,0,0,0,69
"2965",1369,0,0,0,69
"2966",1400,0,0,0,69
"2967",1430,0,0,0,69
"2968",151,8628,2363.6,24750.75,70
"2969",181,3063.5,604.475,10799.85,70
"2970",212,1130,307.425,3719.15,70
"2971",243,402,113.35,1034.3,70
"2972",273,162,26.6,474.599999999999,70
"2973",304,149,30,442.225,70
"2974",334,204,45.1,635.3,70
"2975",365,723.5,165.4,1657.1,70
"2976",396,2703.5,820.9,6536.37499999999,70
"2977",424,7124.5,1448.75,21433.225,70
"2978",455,9678,2900.45,26318.625,70
"2979",485,6993,1859.8,17979.575,70
"2980",516,2216.5,591.65,7095.72499999999,70
"2981",546,629,198.075,1910.975,70
"2982",577,189.5,28.375,626.974999999999,70
"2983",608,58.5,19,130.25,70
"2984",638,19,2,54.1499999999999,70
"2985",669,12,1,31.525,70
"2986",699,11,1.475,33.1499999999999,70
"2987",730,19,3,51.525,70
"2988",761,35.5,8.95,155.725,70
"2989",790,64,8.475,201.45,70
"2990",821,63.5,6.95,271.45,70
"2991",851,39,4.475,137.05,70
"2992",882,13.5,1.475,68.6749999999999,70
"2993",912,4,0,21.1,70
"2994",943,1,0,7,70
"2995",974,0,0,3,70
"2996",1004,0,0,1,70
"2997",1035,0,0,1,70
"2998",1065,0,0,1,70
"2999",1096,0,0,1.52499999999999,70
"3000",1127,0,0,3.52499999999999,70
"3001",1155,0,0,4,70
"3002",1186,0,0,7,70
"3003",1216,0,0,5.04999999999998,70
"3004",1247,0,0,2.52499999999999,70
"3005",1277,0,0,1,70
"3006",1308,0,0,0,70
"3007",1339,0,0,0,70
"3008",1369,0,0,0,70
"3009",1400,0,0,0,70
"3010",1430,0,0,0,70
"3011",151,8827.5,2606.2,23257.75,71
"3012",181,3007.5,318.325,9181.39999999999,71
"3013",212,1309,235.875,3355,71
"3014",243,438,122.8,1214.85,71
"3015",273,192.5,32.75,469.749999999999,71
"3016",304,151.5,55.95,366.575,71
"3017",334,207,63.325,532.499999999998,71
"3018",365,572,149.475,1736.775,71
"3019",396,2768,827.45,7320.64999999999,71
"3020",424,6628.5,1287.625,19747.375,71
"3021",455,9684.5,2273.025,34000.3749999999,71
"3022",485,5732,1462.825,19292.075,71
"3023",516,2573,624.525,6974.775,71
"3024",546,618,187.875,1676.225,71
"3025",577,197.5,35.45,540.275,71
"3026",608,52.5,10.325,130.2,71
"3027",638,22,4,67.625,71
"3028",669,12,2.475,44.1,71
"3029",699,12,2,39.05,71
"3030",730,20,5.475,65.05,71
"3031",761,39.5,8.475,139.575,71
"3032",790,62.5,7.9,247.4,71
"3033",821,64,9.475,357.725,71
"3034",851,39.5,4.475,154.575,71
"3035",882,13.5,0.475,71.525,71
"3036",912,4,0,21,71
"3037",943,1,0,6,71
"3038",974,0,0,3,71
"3039",1004,0,0,2,71
"3040",1035,0,0,1,71
"3041",1065,0,0,1,71
"3042",1096,0,0,2.04999999999998,71
"3043",1127,0,0,3,71
"3044",1155,0,0,3.52499999999999,71
"3045",1186,0,0,5,71
"3046",1216,0,0,3,71
"3047",1247,0,0,1,71
"3048",1277,0,0,1,71
"3049",1308,0,0,0,71
"3050",1339,0,0,0,71
"3051",1369,0,0,0,71
"3052",1400,0,0,0,71
"3053",1430,0,0,0,71
"3054",151,9945,2608.625,25883.125,72
"3055",181,3734.5,688.25,9720.94999999998,72
"3056",212,1120,242.925,2901.75,72
"3057",243,474.5,95.675,1220.35,72
"3058",273,186.5,44.75,488.624999999999,72
"3059",304,123.5,35,444.975,72
"3060",334,227.5,62,594.25,72
"3061",365,789.5,195.375,1790.85,72
"3062",396,2741.5,421.275,6379.2,72
"3063",424,8175.5,2217.675,20332.675,72
"3064",455,10732,2752.625,30179.325,72
"3065",485,6513,1233.35,15292.55,72
"3066",516,2417,554.5,7581.19999999999,72
"3067",546,691,190.925,1909.725,72
"3068",577,181,39.425,576.925,72
"3069",608,55.5,19,171,72
"3070",638,21,3.475,55.525,72
"3071",669,11.5,3,37.05,72
"3072",699,10,1,31.525,72
"3073",730,21,2.95,72.8749999999999,72
"3074",761,44,7.475,150.875,72
"3075",790,62.5,13.475,259.6,72
"3076",821,58,9.95,309.475,72
"3077",851,46.5,7,201.425,72
"3078",882,14,1.475,78.525,72
"3079",912,5,0,20.525,72
"3080",943,1,0,8.04999999999998,72
"3081",974,0,0,2.52499999999999,72
"3082",1004,0,0,2,72
"3083",1035,0,0,2,72
"3084",1065,0,0,1,72
"3085",1096,0,0,3,72
"3086",1127,0,0,4,72
"3087",1155,0,0,10,72
"3088",1186,0,0,9.57499999999997,72
"3089",1216,0,0,8.09999999999997,72
"3090",1247,0,0,2.52499999999999,72
"3091",1277,0,0,1,72
"3092",1308,0,0,0,72
"3093",1339,0,0,0,72
"3094",1369,0,0,0,72
"3095",1400,0,0,0,72
"3096",1430,0,0,0,72
"3097",151,10582.5,1985.375,24356.525,73
"3098",181,3696.5,974.05,9149.925,73
"3099",212,1255.5,262.4,3500.5,73
"3100",243,447.5,101.9,1224.35,73
"3101",273,182.5,39.425,593.525,73
"3102",304,155,32,442.674999999999,73
"3103",334,228.5,68.325,658.15,73
"3104",365,589.5,143.875,1702.725,73
"3105",396,2498.5,436.2,7575.64999999999,73
"3106",424,7364,1909.375,19208.225,73
"3107",455,10105.5,3160.875,23997.15,73
"3108",485,6711,1557.2,19778.525,73
"3109",516,2688,446.65,6915.575,73
"3110",546,588.5,169.475,1590.55,73
"3111",577,198,47,564.199999999999,73
"3112",608,56.5,10.475,169.1,73
"3113",638,21,5,50.6749999999999,73
"3114",669,12,2,30.625,73
"3115",699,11,2,39.1,73
"3116",730,16.5,2.475,54.1,73
"3117",761,38,3.475,159.35,73
"3118",790,69.5,18.375,255.575,73
"3119",821,70,13.475,356.65,73
"3120",851,35.5,6.475,162.15,73
"3121",882,16.5,0.475,60.05,73
"3122",912,5,0,22.525,73
"3123",943,1,0,6.52499999999999,73
"3124",974,0,0,3,73
"3125",1004,0,0,1,73
"3126",1035,0,0,1.52499999999999,73
"3127",1065,0,0,1,73
"3128",1096,0,0,1,73
"3129",1127,0,0,4,73
"3130",1155,0,0,4.52499999999999,73
"3131",1186,0,0,5.52499999999999,73
"3132",1216,0,0,5,73
"3133",1247,0,0,3,73
"3134",1277,0,0,1,73
"3135",1308,0,0,0,73
"3136",1339,0,0,0,73
"3137",1369,0,0,0,73
"3138",1400,0,0,0,73
"3139",1430,0,0,0,73
"3140",151,10022.5,3800.2,29148.8,74
"3141",181,3885,575.85,9954.27499999999,74
"3142",212,1163.5,220.375,3115.9,74
"3143",243,358.5,83.75,973.174999999999,74
"3144",273,186.5,51.85,527.925,74
"3145",304,145,39.9,400.025,74
"3146",334,230.5,60.425,525.725,74
"3147",365,748.5,151.425,1653.225,74
"3148",396,2743.5,584.225,7153.64999999999,74
"3149",424,6815,1443.125,22958.525,74
"3150",455,11459.5,3066.3,26406.4749999999,74
"3151",485,6436.5,986.15,16450.325,74
"3152",516,2501.5,750.675,7050.32499999999,74
"3153",546,710.5,204.9,2265.9,74
"3154",577,177.5,39.95,469.25,74
"3155",608,53,14.475,166.25,74
"3156",638,24,3.95,71.575,74
"3157",669,12,2.475,28.525,74
"3158",699,11,1.475,33.1,74
"3159",730,20.5,2,56.05,74
"3160",761,38,9,144.4,74
"3161",790,60,9.95,215.85,74
"3162",821,67.5,10.475,282.1,74
"3163",851,52,6,157.025,74
"3164",882,14,2,75.1999999999999,74
"3165",912,4,0,25.525,74
"3166",943,1,0,12,74
"3167",974,0,0,2,74
"3168",1004,0,0,1,74
"3169",1035,0,0,1,74
"3170",1065,0,0,1.52499999999999,74
"3171",1096,0,0,2,74
"3172",1127,0,0,4.52499999999999,74
"3173",1155,0,0,5.04999999999998,74
"3174",1186,0,0,4.04999999999998,74
"3175",1216,0,0,3,74
"3176",1247,0,0,1.52499999999999,74
"3177",1277,0,0,0.524999999999991,74
"3178",1308,0,0,0,74
"3179",1339,0,0,0,74
"3180",1369,0,0,0,74
"3181",1400,0,0,0,74
"3182",1430,0,0,0,74
"3183",151,10386,2130.475,25528.725,75
"3184",181,3650,1194.1,11395.4,75
"3185",212,1219.5,420.525,2619.425,75
"3186",243,450.5,105.6,1190.8,75
"3187",273,188.5,51.9,476.775,75
"3188",304,157.5,44.85,417.675,75
"3189",334,212,52,597.35,75
"3190",365,655,156.65,1497.4,75
"3191",396,2781.5,755.95,8910.025,75
"3192",424,6921.5,2430.825,21009.25,75
"3193",455,9970.5,2361.1,29353.95,75
"3194",485,6020.5,1290.15,19255.075,75
"3195",516,2263.5,390.075,7305.6,75
"3196",546,653.5,192.8,1749.2,75
"3197",577,172.5,61.475,467.525,75
"3198",608,55.5,13.9,150.625,75
"3199",638,21,2.95,51.6749999999999,75
"3200",669,11,2,31.1,75
"3201",699,11,2,34.525,75
"3202",730,21.5,4,62.575,75
"3203",761,45.5,6.95,133.575,75
"3204",790,65.5,11.95,367.25,75
"3205",821,74,17.85,298.675,75
"3206",851,35,6.95,146.775,75
"3207",882,12,2.475,84.9249999999999,75
"3208",912,4,0,18.05,75
"3209",943,1,0,9.62499999999996,75
"3210",974,0,0,3,75
"3211",1004,0,0,1,75
"3212",1035,0,0,1,75
